video_id,query_id,query_type,final_query,time_range,human_decision,revised_query,human_notes
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q17,emotion_state,"When does the man appear sad, saying 'No. Get out of here' in a weary tone?",70-75s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q18,emotion_state,"When does the woman appear sad, responding with a gentle, breathy 'Oh'?",50-55s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q19,emotion_state,"When does the woman appear sad, sighing audibly and uttering 'Oh' with resignation?",90-95s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q20,emotion_state,"When does the woman appear sad, expressing mild surprise with 'Ooh' and resignation with 'Oh, God'?",95-100s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q21,emotion_state,"When does the woman appear sad, groaning with increasing intensity and sighing?",100-105s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q22,emotion_state,"When does the woman appear sad, sighing and saying 'Oh, God' with a weary tone?",105-110s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q23,emotion_state,"When does the woman appear sad, gasping and saying 'Oh, God' with a desperate tone?",110-115s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q24,emotion_state,"When does the woman appear sad, emitting a forceful groan and a weary 'Oh, God'?",115-120s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q25,emotion_state,"When does the woman appear excited, repeatedly exclaiming 'Yes!' with escalating urgency?",120-125s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q26,emotion_state,"When does the woman appear excited, forcefully exclaiming 'Yes!' and groaning 'Oh!'?",125-130s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q27,emotion_state,"When does the woman appear excited, forcefully exclaiming 'Yes!' and groaning 'Oh!'?",130-135s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q28,emotion_state,"When does the woman appear sad, gasping and groaning, then saying 'Oh, God' wearily?",140-145s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q32,evidence_cue,When does the man's voice sound frustrated with playful challenge asking 'You don’t think that I can tell the difference?'?,65-70s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q34,evidence_cue,"When does the man's voice sound sad with a calm, low-pitched, and weary tone saying 'No. Get out of here'?",70-75s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q36,evidence_cue,"When does the woman's voice sound sad with a gentle, breathy 'Oh'?",50-55s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q38,evidence_cue,When does the woman's voice sound sad with a sigh and a breathy 'Oh' indicating resignation?,90-95s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q40,evidence_cue,"When does the woman's voice sound sad with a soft 'Ooh' for mild surprise and 'Oh, God' for resignation?",95-100s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q42,evidence_cue,When does the woman's voice sound sad with resonant groans 'Ah' indicating physical or emotional release?,100-105s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q44,evidence_cue,"When does the woman's voice sound sad with a slow, breathy 'Oh, God' and a sigh indicating relief?",105-110s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q46,evidence_cue,"When does the woman's voice sound sad with gasps and a desperate 'Oh, God'?",110-115s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q48,evidence_cue,"When does the woman's voice sound sad with a forceful groan and a weary 'Oh, God'?",115-120s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q50,evidence_cue,"When does the woman's voice sound excited with repeated, urgent 'Yes!' exclamations and strained breathing?",120-125s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q52,evidence_cue,When does the woman's voice sound excited with forceful 'Yes!' exclamations and deep groans 'Oh!'?,125-130s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q54,evidence_cue,When does the woman's voice sound excited with forceful 'Yes!' and deep groans 'Oh!'?,130-135s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q56,evidence_cue,"When does the woman's voice sound sad with gasps, groans, and a weary 'Oh, God'?",140-145s,,,
emostim_02_WhenHarryMetSally_clip_1,emostim_02_WhenHarryMetSally_clip_1_q58,evidence_cue,"When does the woman's voice sound disappointed with a calm, measured tone saying 'I’ll have what she’s having'?",150-155s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q01,evidence_cue,"When does the young child make strained, breathy, and wavering vocalizations, indicating sadness?",15-20s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q02,evidence_cue,"When does the young child repeatedly attempt to say 'Yeah' with strained, breathy vocalizations, suggesting frustration?",20-25s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q03,evidence_cue,"When does the young child utter a stuttered, high-pitched phrase with a questioning intonation, expressing frustration?",25-30s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q04,evidence_cue,"When does the young child emit a continuous, high-pitched, strained vocalization with a rising and falling pitch, indicating sadness?",30-35s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q05,evidence_cue,"When does the young child shout 'Wake up!' with a strained, breathless voice and increasing urgency, showing fear?",35-40s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q07,evidence_cue,"When does the young child shout 'Wake up!' with a strained, urgent tone and gasps, indicating frustration?",45-50s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q08,evidence_cue,"When does the young child shout 'Go home!' with an insistent, emotionally charged tone, showing frustration?",55-60s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q10,evidence_cue,"When does the young child cry with strained and trembling vocalizations, indicating sadness?",65-70s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q11,evidence_cue,"When does the young child plead 'Please help him! Wake him up!' with a strained, breathless, and panicked voice, showing fear?",70-75s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q13,evidence_cue,"When does the young child protest loudly with 'No!' and 'I don't want to,' accompanied by sobs, showing frustration?",80-85s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q14,evidence_cue,"When does the young child shout 'Jackie! Wake him up!' with a panicked and desperate voice, showing fear?",85-90s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q15,evidence_cue,"When does the young child cry 'I want you out!' with increasing intensity and distress, showing frustration?",90-95s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q16,evidence_cue,"When does the young child sob intensely with wet, strained vocalizations after hearing 'He's gone,' indicating sadness?",95-100s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q17,evidence_cue,"When does the young child softly say 'No' with a breathy voice and sighs, indicating sadness and resignation?",105-110s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q18,evidence_cue,"When does the young child gasp and exclaim 'Oh, he's not gone' with a faltering, trembling voice, showing fear?",110-115s,,,
meld_01_dia337,meld_01_dia337_q03,explicit_event,"When does the man in the pink plaid shirt exclaim with alarm and panic, ""They're gone? Monica's gonna freak!""?",55-60s,,,
meld_03_dia572,meld_03_dia572_q01,evidence_cue,"When does the second female voice exclaim ""Oh gosh!"" with a high-pitched, breathy tone and a rising inflection, showing surprise and mild amusement?",5-10s,,,
meld_03_dia572,meld_03_dia572_q02,evidence_cue,"When does the second female voice shout ""Don’t you look at her, you sick bastard!"" with clipped, intense speech, delivering ""sick"" gutturally and ""bastard"" with a harsh, descending pitch, indicating anger?",15-20s,,,
meld_03_dia572,meld_03_dia572_q04,explicit_event,"When does the prominent female voice deliver a rapid, high-pitched, and emotionally charged accusation: 'DC, it’s because you were looking, you fat pervert,' showing anger?",25-30s,,,
meld_03_dia572,meld_03_dia572_q05,emotion_state,"When does the male speaker sound frustrated while saying, 'I’m sure no one was looking. Just want some privacy,' in a low, breathy, weary tone with a self-deprecating chuckle?",30-35s,,,
meld_03_dia572,meld_03_dia572_q06,emotion_state,"At what point does the male speaker appear surprised when he asks, 'What?' with a rising tone and increased volume?",35-40s,,,
meld_03_dia572,meld_03_dia572_q07,explicit_event,"When does the male voice shout ""Hey! You want to live to see your baby?"" with a sharp, percussive attack and an urgent, confrontational tone, expressing anger?",40-45s,,,
meld_03_dia572,meld_03_dia572_q08,explicit_event,"When does the female voice forcefully and angrily exclaim, 'Don’t you talk to my husband like that, you stupid bastard!' with a rapid, loud, high-pitched, and strained delivery?",45-50s,,,
meld_03_dia572,meld_03_dia572_q09,explicit_event,"At what moment does the female voice shout, 'Like that, you stupid bastard!' with rapid, loud, aggressive, strained, and high-pitched delivery, expressing intense anger?",50-51.81s,,,
