video_id,query_id,query_type,final_query,time_range,human_decision,revised_query,human_notes
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q03,evidence_cue,When does the man in the brown suit and red tie show happiness by smiling and giving a thumbs-up gesture while riding his bicycle next to a silver Jeep?,35-40s,,,
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q04,emotion_state,"Describe the moment the man in the brown suit appears happy, smiling while riding his bicycle past other cyclists.",40-45s,,,
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q05,evidence_cue,"When does the man in the brown suit show happiness by smiling, squinting, and bending forward while looking at the camera?",50-55s,,,
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q07,evidence_cue,Show the moment the man in the brown suit and red tie expresses happiness with a smile while looking at a chicken.,65-70s,,,
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q08,emotion_state,"When does the man in the brown suit and red tie look surprised, with wide eyes and an open mouth, while riding his bicycle?",75-80s,,,
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q10,emotion_state,When does the man in the brown suit and tie appear happy while riding his bicycle?,85-90s,,,
emostim_03_MrBeansHoliday_clip_4,emostim_03_MrBeansHoliday_clip_4_q11,explicit_event,"Show the moment the man in the dark suit appears happy as he opens a door and steps out, smiling towards the camera.",110-115s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q01,emotion_state,When does the young boy with blonde hair appear sad while being held by an adult?,5-10s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q02,evidence_cue,When does the young boy with blonde hair show tears on his face and watery eyes while crying?,5-10s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q03,emotion_state,"When does the young boy with blonde hair appear sad, with tears on his face and his mouth open?",10-15s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q04,evidence_cue,"When does the young boy with blonde hair exhibit tears, a shaking body, and a crying mouth while appearing sad?",10-15s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q05,emotion_state,"When does the young boy with blonde hair show signs of sadness with tears, red eyes, and trembling?",15-20s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q06,evidence_cue,"When does the young boy with blonde hair display tears, red eyes, and a shaking body while crying?",15-20s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q07,emotion_state,When does the young boy with blonde hair seem sad while crying and holding a black object?,20-25s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q08,evidence_cue,When does the young boy with blonde hair cry with tears and look downwards while holding an object?,20-25s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q09,emotion_state,When does the young boy with blonde hair exhibit sadness while crying and looking at his hands?,25-30s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q10,evidence_cue,When does the young boy with blonde hair show tears on his face and look down at his hands while crying?,25-30s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q11,emotion_state,"When does the young boy with blonde hair appear sad, with tears in his eyes and a bowed head, while being held?",30-35s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q12,evidence_cue,"When does the young boy with blonde hair show a sad expression, tears, and a bowed head while crying?",30-35s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q13,emotion_state,"When does the young boy with blonde hair seem sad, with tears on his face and head tilted down, while shouting in distress?",35-40s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q14,evidence_cue,When does the young boy with blonde hair cry with tears and have his head tilted down while looking distressed?,35-40s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q15,emotion_state,"When does the young boy with blonde hair appear sad, crying with tears and his mouth open?",40-45s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q16,evidence_cue,"When does the young boy with blonde hair cry with tears on his face and his mouth open, holding up his hand?",40-45s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q17,emotion_state,"When does the young boy with blonde hair appear sad, crying and looking down at his hands?",45-50s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q18,evidence_cue,When does the young boy with blonde hair cry with tears and look down at his hands?,45-50s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q19,emotion_state,When does the young boy with blonde hair show sadness while crying and leaning over a man's face?,50-55s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q20,evidence_cue,When does the young boy with blonde hair cry with tears on his face and lean over a man's face?,50-55s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q21,emotion_state,"When does the older man appear sad, covering his face with his hands while a child cries?",55-60s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q23,emotion_state,"When does the man in the dark shirt show sadness by covering his face, then hugging a crying child?",60-65s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q27,emotion_state,When does the man in the dark suit appear sad while bending down and holding a child tightly?,70-75s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q30,evidence_cue,When does the man in the dark suit lean over and hold the child tightly while the child cries?,75-80s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q31,emotion_state,When does the young boy with blonde hair seem sad and struggle while crying in an adult's arms?,80-85s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q32,evidence_cue,"When does the young boy with blonde hair cry, struggle, and flail his arms while being held?",80-85s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q33,emotion_state,"When does the young boy with blonde hair appear sad while crying with tears and his mouth open, being held by a man?",85-90s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q34,evidence_cue,"When does the young boy with blonde hair cry with tears and his mouth open, looking at the man holding him?",85-90s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q35,emotion_state,"When does the young boy with blonde hair seem sad, crying with tears on his face and eyes closed, while being held?",90-95s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q36,evidence_cue,When does the young boy with blonde hair cry with tears on his face and eyes closed while being held?,90-95s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q37,emotion_state,"When does the young boy with blonde hair appear sad, crying with tears and red eyes, while being held?",95-100s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q38,evidence_cue,"When does the young boy with blonde hair cry with tears on his face, red eyes, and look at the man holding him?",95-100s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q39,emotion_state,"When does the young boy with blonde hair seem sad, crying with tears and wet eyes, while a man holds his face?",100-105s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q40,evidence_cue,"When does the young boy with blonde hair cry with tears and wet eyes, looking at a man who holds his face?",100-105s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q41,emotion_state,"When does the young boy with blonde hair appear sad and distressed, with tears and wide eyes, while being held by the neck?",105-110s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q42,evidence_cue,"When does the young boy with blonde hair show tears, wide eyes, and a distressed expression while being held by the neck?",105-110s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q43,emotion_state,"When does the young boy with blonde hair appear sad, crying and speaking with tears on his face and watery eyes?",110-115s,,,
emostim_06_TheChamp_clip_3,emostim_06_TheChamp_clip_3_q44,evidence_cue,"When does the young boy with blonde hair cry with tears, an open mouth, and watery eyes while speaking?",110-115s,,,
meld_01_dia337,meld_01_dia337_q01,emotion_state,When does the man in the pink plaid shirt appear surprised while opening a suitcase?,0-5s,,,
meld_01_dia337,meld_01_dia337_q03,emotion_state,When does the man in the blue plaid shirt appear happy while speaking and gesturing?,20-25s,,,
meld_01_dia337,meld_01_dia337_q04,explicit_event,"When does the man in the blue plaid shirt make a gesture accompanied by audience laughter, indicating happiness?",20-25s,,,
meld_01_dia337,meld_01_dia337_q05,emotion_state,When does the man in the blue plaid shirt look surprised during the conversation?,55-60s,,,
meld_01_dia337,meld_01_dia337_q06,evidence_cue,"Which moment shows the man in the blue plaid shirt with a surprised expression, open mouth, and raised eyebrows?",55-60s,,,
meld_03_dia572,meld_03_dia572_q02,explicit_event,When does the woman in the hospital gown shout angrily while holding her stomach?,15-20s,,,
meld_03_dia572,meld_03_dia572_q03,emotion_state,When does the woman in the hospital gown appear angry?,15-20s,,,
meld_03_dia572,meld_03_dia572_q04,evidence_cue,"When does the woman in the hospital gown shout angrily, holding her stomach?",45-51.81s,,,
meld_03_dia572,meld_03_dia572_q05,emotion_state,When does the woman in the hospital gown appear angry?,45-51.81s,,,
